"Date","Price","Open","High","Low","Vol.","Change %"
"07/09/2021","0.062196","0.061071","0.062526","0.059518","2.23B","1.84%"
"07/08/2021","0.061074","0.064327","0.064459","0.060456","4.27B","-5.06%"
"07/07/2021","0.064332","0.064945","0.065959","0.064225","3.02B","-0.95%"
"07/06/2021","0.064950","0.064505","0.066399","0.063920","2.83B","0.67%"
"07/05/2021","0.064515","0.067354","0.067385","0.063629","3.58B","-4.23%"
"07/04/2021","0.067366","0.066715","0.068244","0.066333","3.18B","0.97%"
"07/03/2021","0.066715","0.066552","0.067390","0.065207","2.90B","0.25%"
"07/02/2021","0.066552","0.064749","0.066566","0.063260","3.73B","2.75%"
"07/01/2021","0.064768","0.068185","0.068275","0.063695","4.36B","-5.01%"
"06/30/2021","0.068185","0.067849","0.068739","0.063908","6.52B","0.59%"
"06/29/2021","0.067788","0.065315","0.069804","0.065242","5.33B","3.82%"
"06/28/2021","0.065295","0.064753","0.066463","0.064241","2.92B","0.86%"
"06/27/2021","0.064737","0.062710","0.064897","0.061031","3.10B","3.23%"
"06/26/2021","0.062714","0.061424","0.062938","0.058912","4.54B","2.05%"
"06/25/2021","0.061455","0.066083","0.068512","0.060156","6.82B","-7.00%"
"06/24/2021","0.066080","0.057981","0.067897","0.057827","8.40B","14.01%"
"06/23/2021","0.057958","0.050948","0.057964","0.049438","6.24B","13.79%"
"06/22/2021","0.050937","0.053501","0.056341","0.046406","9.86B","-4.98%"
"06/21/2021","0.053607","0.067676","0.067990","0.053352","6.54B","-20.76%"
"06/20/2021","0.067651","0.068342","0.068644","0.063316","2.92B","-1.07%"
"06/19/2021","0.068386","0.069501","0.070125","0.068291","2.34B","-1.58%"
"06/18/2021","0.069481","0.073858","0.074728","0.068244","4.37B","-5.91%"
"06/17/2021","0.073848","0.068963","0.073928","0.068278","3.21B","7.10%"
"06/16/2021","0.068951","0.071756","0.072716","0.065533","3.68B","-3.91%"
"06/15/2021","0.071756","0.072027","0.073098","0.070883","2.60B","-0.37%"
"06/14/2021","0.072026","0.071452","0.072733","0.070017","3.13B","0.78%"
"06/13/2021","0.071466","0.068003","0.071849","0.066612","2.80B","5.09%"
"06/12/2021","0.068006","0.069172","0.069181","0.065777","3.35B","-1.65%"
"06/11/2021","0.069147","0.072555","0.073307","0.068505","3.61B","-4.69%"
"06/10/2021","0.072549","0.075335","0.077061","0.071472","5.97B","-3.69%"
"06/09/2021","0.075332","0.072470","0.075339","0.070026","4.72B","3.95%"
"06/08/2021","0.072472","0.071710","0.073174","0.067369","6.59B","1.05%"
"06/07/2021","0.071721","0.077433","0.078573","0.071142","3.70B","-7.37%"
"06/06/2021","0.077430","0.075534","0.077455","0.075369","3.14B","2.49%"
"06/05/2021","0.075546","0.077377","0.081510","0.074263","4.36B","-2.37%"
"06/04/2021","0.077377","0.082215","0.082851","0.073837","6.57B","-5.80%"
"06/03/2021","0.082145","0.078038","0.082461","0.077187","5.01B","5.26%"
"06/02/2021","0.078039","0.076095","0.079538","0.074175","5.15B","2.56%"
"06/01/2021","0.076095","0.076813","0.077442","0.073713","7.88B","-0.99%"
"05/31/2021","0.076858","0.071982","0.076899","0.069800","5.42B","6.74%"
"05/30/2021","0.072003","0.068712","0.073143","0.066571","5.56B","4.80%"
"05/29/2021","0.068703","0.072078","0.074402","0.067084","7.42B","-4.67%"
"05/28/2021","0.072069","0.079467","0.081528","0.070325","7.21B","-9.10%"
"05/27/2021","0.079285","0.083124","0.083172","0.076364","6.86B","-4.59%"
"05/26/2021","0.083096","0.077082","0.084323","0.076056","10.37B","7.80%"
"05/25/2021","0.077086","0.076796","0.080882","0.071364","9.78B","0.39%"
"05/24/2021","0.076785","0.062881","0.076785","0.061930","11.96B","22.14%"
"05/23/2021","0.062867","0.075330","0.076990","0.055695","12.14B","-16.50%"
"05/22/2021","0.075290","0.077870","0.079071","0.070914","7.00B","-3.31%"
"05/21/2021","0.077870","0.089186","0.093117","0.071317","10.10B","-12.70%"
"05/20/2021","0.089200","0.078857","0.092988","0.073724","11.21B","13.13%"
"05/19/2021","0.078846","0.116355","0.117696","0.064799","20.46B","-32.25%"
"05/18/2021","0.116377","0.112827","0.119849","0.111848","5.66B","3.16%"
"05/17/2021","0.112809","0.119568","0.119733","0.108614","8.47B","-5.63%"
"05/16/2021","0.119535","0.120592","0.131129","0.114865","8.99B","-0.88%"
"05/15/2021","0.120594","0.124790","0.127051","0.118278","8.21B","-3.36%"
"05/14/2021","0.124788","0.121513","0.128260","0.119327","6.67B","2.71%"
"05/13/2021","0.121492","0.118975","0.126580","0.109081","12.94B","1.98%"
"05/12/2021","0.119133","0.138915","0.147175","0.118202","10.26B","-14.24%"
"05/11/2021","0.138909","0.127135","0.139305","0.121720","9.26B","9.28%"
"05/10/2021","0.127119","0.142913","0.148165","0.121285","9.36B","-11.04%"
"05/09/2021","0.142896","0.142969","0.145666","0.135221","6.95B","-0.05%"
"05/08/2021","0.142969","0.147553","0.152741","0.141394","6.14B","-3.11%"
"05/07/2021","0.147557","0.152191","0.169771","0.139676","13.47B","-3.04%"
"05/06/2021","0.152191","0.146511","0.157964","0.137792","13.62B","3.88%"
"05/05/2021","0.146508","0.121984","0.146519","0.121494","11.85B","20.06%"
"05/04/2021","0.122031","0.131630","0.131755","0.119668","6.78B","-7.27%"
"05/03/2021","0.131598","0.127557","0.136540","0.127444","5.55B","3.17%"
"05/02/2021","0.127557","0.131102","0.132166","0.125388","3.00B","-2.69%"
"05/01/2021","0.131085","0.132371","0.133455","0.127619","3.05B","-0.97%"
"04/30/2021","0.132371","0.121243","0.132917","0.118891","4.37B","9.18%"
"04/29/2021","0.121244","0.122764","0.125208","0.117723","3.51B","-1.23%"
"04/28/2021","0.122760","0.125954","0.129740","0.116243","4.31B","-2.53%"
"04/27/2021","0.125949","0.117353","0.128733","0.115573","4.96B","7.36%"
"04/26/2021","0.117313","0.101675","0.117368","0.100258","5.39B","15.45%"
"04/25/2021","0.101616","0.102675","0.109949","0.096539","4.11B","-1.09%"
"04/24/2021","0.102731","0.109125","0.114246","0.102224","6.67B","-5.83%"
"04/23/2021","0.109092","0.110115","0.112478","0.090961","13.15B","-0.93%"
"04/22/2021","0.110115","0.122742","0.129626","0.109575","7.03B","-10.28%"
"04/21/2021","0.122729","0.132787","0.135531","0.122719","4.05B","-7.80%"
"04/20/2021","0.133113","0.129888","0.134769","0.117528","6.90B","2.41%"
"04/19/2021","0.129985","0.142995","0.147772","0.129926","6.75B","-9.10%"
"04/18/2021","0.142995","0.155502","0.156821","0.124927","10.57B","-8.07%"
"04/17/2021","0.155539","0.161091","0.179874","0.153232","9.94B","-3.54%"
"04/16/2021","0.161244","0.163900","0.176554","0.135076","13.08B","-1.62%"
"04/15/2021","0.163900","0.140274","0.168534","0.136165","10.66B","16.84%"
"04/14/2021","0.140272","0.146551","0.156136","0.132745","10.84B","-4.29%"
"04/13/2021","0.146566","0.128793","0.154986","0.128097","11.48B","13.80%"
"04/12/2021","0.128793","0.122120","0.137215","0.121644","9.45B","5.46%"
"04/11/2021","0.122120","0.126402","0.126701","0.118177","4.88B","-3.38%"
"04/10/2021","0.126386","0.115856","0.127211","0.112643","6.68B","9.09%"
"04/09/2021","0.115856","0.123625","0.125059","0.114471","4.97B","-6.28%"
"04/08/2021","0.123616","0.110318","0.125937","0.110254","8.12B","12.37%"
"04/07/2021","0.110012","0.124147","0.125561","0.103777","13.36B","-11.42%"
"04/06/2021","0.124191","0.136682","0.138641","0.111913","13.77B","-9.23%"
"04/05/2021","0.136823","0.127618","0.148982","0.126033","17.68B","7.20%"
"04/04/2021","0.127630","0.101442","0.128362","0.099920","15.32B","25.79%"
"04/03/2021","0.101466","0.092310","0.110775","0.088157","15.40B","9.98%"
"04/02/2021","0.092258","0.085409","0.092384","0.084295","7.45B","8.05%"
"04/01/2021","0.085388","0.092776","0.094622","0.082448","11.17B","-7.96%"
"03/31/2021","0.092770","0.065996","0.097103","0.065549","21.21B","40.57%"
"03/30/2021","0.065996","0.064732","0.066764","0.064223","3.67B","1.94%"
"03/29/2021","0.064739","0.063622","0.065756","0.063250","2.87B","1.75%"
"03/28/2021","0.063625","0.063619","0.064660","0.062203","3.57B","0.01%"
"03/27/2021","0.063617","0.064688","0.067486","0.062798","5.75B","-1.69%"
"03/26/2021","0.064712","0.055302","0.065963","0.055281","7.38B","17.00%"
"03/25/2021","0.055308","0.055781","0.056265","0.053315","5.34B","-0.86%"
"03/24/2021","0.055786","0.058626","0.062213","0.054364","7.27B","-4.94%"
"03/23/2021","0.058683","0.059298","0.061400","0.057534","4.77B","-1.04%"
"03/22/2021","0.059297","0.063291","0.066164","0.059049","6.41B","-6.30%"
"03/21/2021","0.063281","0.060797","0.064464","0.058687","7.01B","4.09%"
"03/20/2021","0.060797","0.058655","0.068302","0.058614","14.03B","3.62%"
"03/19/2021","0.058671","0.053302","0.059460","0.052264","6.98B","10.07%"
"03/18/2021","0.053301","0.054850","0.055153","0.052996","4.78B","-2.75%"
"03/17/2021","0.054808","0.052359","0.055785","0.051991","6.58B","4.71%"
"03/16/2021","0.052342","0.050693","0.053097","0.049143","5.73B","3.27%"
"03/15/2021","0.050684","0.051086","0.052184","0.048426","6.09B","-0.80%"
"03/14/2021","0.051095","0.052875","0.053836","0.051052","3.87B","-3.36%"
"03/13/2021","0.052871","0.049953","0.054058","0.048883","7.65B","5.84%"
"03/12/2021","0.049953","0.051502","0.051716","0.048812","4.46B","-2.94%"
"03/11/2021","0.051467","0.051454","0.051828","0.049741","4.58B","0.03%"
"03/10/2021","0.051451","0.053182","0.053355","0.050446","4.54B","-3.28%"
"03/09/2021","0.053196","0.053024","0.053553","0.052061","4.58B","0.33%"
"03/08/2021","0.053022","0.051738","0.053263","0.050276","5.86B","2.47%"
"03/07/2021","0.051742","0.050168","0.051831","0.050016","3.52B","3.09%"
"03/06/2021","0.050190","0.050174","0.050755","0.048711","4.16B","0.03%"
"03/05/2021","0.050174","0.051431","0.051433","0.048526","4.83B","-2.43%"
"03/04/2021","0.051425","0.048881","0.053330","0.048439","9.65B","5.05%"
"03/03/2021","0.048954","0.046861","0.049615","0.046532","4.84B","4.46%"
"03/02/2021","0.046862","0.047848","0.048821","0.045475","5.81B","-2.06%"
"03/01/2021","0.047848","0.045610","0.048107","0.045012","6.53B","4.93%"
"02/28/2021","0.045598","0.046519","0.046784","0.043233","6.82B","-1.98%"
"02/27/2021","0.046520","0.045181","0.048319","0.045162","5.27B","2.96%"
"02/26/2021","0.045181","0.045206","0.046814","0.042040","9.46B","-0.03%"
"02/25/2021","0.045196","0.047983","0.049942","0.044964","5.44B","-5.82%"
"02/24/2021","0.047989","0.045016","0.049779","0.043313","10.61B","6.65%"
"02/23/2021","0.044998","0.054236","0.054515","0.038697","14.93B","-17.04%"
"02/22/2021","0.054238","0.059379","0.059506","0.048171","10.76B","-8.61%"
"02/21/2021","0.059347","0.057753","0.061219","0.056569","6.42B","2.76%"
"02/20/2021","0.057754","0.060754","0.063519","0.055639","9.86B","-4.81%"
"02/19/2021","0.060675","0.054899","0.064245","0.054062","9.81B","10.63%"
"02/18/2021","0.054843","0.052552","0.055605","0.052334","5.22B","4.37%"
"02/17/2021","0.052549","0.052013","0.053870","0.048939","6.21B","1.08%"
"02/16/2021","0.051986","0.050862","0.055141","0.049321","6.45B","2.21%"
"02/15/2021","0.050864","0.055245","0.056233","0.046077","11.80B","-7.92%"
"02/14/2021","0.055241","0.059846","0.060048","0.052382","7.98B","-7.64%"
"02/13/2021","0.059812","0.055188","0.061085","0.051757","8.95B","8.43%"
"02/12/2021","0.055160","0.056765","0.057746","0.051855","9.33B","-2.78%"
"02/11/2021","0.056739","0.046259","0.058936","0.044624","13.06B","22.62%"
"02/10/2021","0.046273","0.046042","0.049684","0.041683","10.33B","0.50%"
"02/09/2021","0.046042","0.040450","0.050803","0.040414","15.93B","13.80%"
"02/08/2021","0.040458","0.035954","0.041731","0.035301","11.33B","12.52%"
"02/07/2021","0.035955","0.035079","0.037297","0.034068","8.95B","2.50%"
"02/06/2021","0.035078","0.036220","0.036378","0.033564","8.43B","-3.15%"
"02/05/2021","0.036217","0.033111","0.036564","0.032996","7.94B","9.38%"
"02/04/2021","0.033112","0.034552","0.034683","0.032271","7.83B","-4.17%"
"02/03/2021","0.034552","0.033183","0.035171","0.033182","6.01B","4.13%"
"02/02/2021","0.033180","0.032977","0.033509","0.032307","6.43B","0.61%"
"02/01/2021","0.032980","0.031547","0.034747","0.031222","9.17B","4.53%"
"01/31/2021","0.031551","0.032176","0.034708","0.030974","9.75B","-1.94%"
"01/30/2021","0.032175","0.033356","0.033577","0.030716","8.66B","-3.54%"
"01/29/2021","0.033355","0.029548","0.043969","0.029407","30.39B","12.82%"
"01/28/2021","0.029563","0.028233","0.029952","0.027956","3.04B","4.54%"
"01/27/2021","0.028279","0.029490","0.029490","0.027579","5.67B","-4.11%"
"01/26/2021","0.029490","0.029489","0.029945","0.028445","4.23B","-0.01%"
"01/25/2021","0.029493","0.029987","0.032601","0.029470","8.04B","-1.63%"
"01/24/2021","0.029982","0.029234","0.030652","0.029001","4.58B","2.56%"
"01/23/2021","0.029234","0.028573","0.029442","0.028090","3.95B","2.31%"
"01/22/2021","0.028574","0.027601","0.028939","0.026382","8.48B","3.53%"
"01/21/2021","0.027600","0.030477","0.030549","0.027592","8.04B","-9.45%"
"01/20/2021","0.030482","0.030641","0.031177","0.029184","7.34B","-0.53%"
"01/19/2021","0.030644","0.031635","0.032334","0.030618","6.51B","-3.13%"
"01/18/2021","0.031633","0.030216","0.032239","0.029672","6.40B","4.68%"
"01/17/2021","0.030219","0.030097","0.030744","0.029160","6.28B","0.41%"
"01/16/2021","0.030097","0.029748","0.031284","0.029470","6.49B","1.16%"
"01/15/2021","0.029753","0.030156","0.031404","0.028421","8.02B","-1.34%"
"01/14/2021","0.030158","0.030706","0.031449","0.029337","6.92B","-1.78%"
"01/13/2021","0.030703","0.028631","0.030712","0.027780","5.24B","7.24%"
"01/12/2021","0.028632","0.028946","0.030342","0.027938","12.02B","-1.09%"
"01/11/2021","0.028946","0.032779","0.032790","0.026997","11.19B","-11.72%"
"01/10/2021","0.032789","0.033811","0.036688","0.031152","11.72B","-3.02%"
"01/09/2021","0.033809","0.030469","0.035491","0.029593","9.36B","10.88%"
"01/08/2021","0.030492","0.030939","0.031232","0.028719","10.49B","-1.42%"
"01/07/2021","0.030931","0.030460","0.033298","0.030058","11.89B","1.55%"
"01/06/2021","0.030459","0.028537","0.030869","0.027818","8.70B","6.79%"
"01/05/2021","0.028521","0.030972","0.031132","0.027016","10.51B","-7.95%"
"01/04/2021","0.030984","0.029457","0.032140","0.026976","10.07B","5.18%"
"01/03/2021","0.029458","0.027198","0.030013","0.026550","7.14B","8.30%"
"01/02/2021","0.027200","0.026855","0.027915","0.026512","3.96B","1.28%"
"01/01/2021","0.026855","0.026771","0.027305","0.026501","2.99B","0.32%"
"12/31/2020","0.026770","0.026947","0.027041","0.026038","3.78B","-0.66%"
"12/30/2020","0.026947","0.027665","0.027810","0.026455","5.16B","-2.58%"
"12/29/2020","0.027661","0.029592","0.030219","0.026515","5.90B","-6.52%"
"12/28/2020","0.029591","0.028886","0.030345","0.028628","4.14B","2.45%"
"12/27/2020","0.028883","0.027785","0.031048","0.026740","7.17B","3.96%"
"12/26/2020","0.027783","0.028538","0.028616","0.027246","3.17B","-2.65%"
"12/25/2020","0.028540","0.027688","0.029472","0.027094","4.93B","3.08%"
"12/24/2020","0.027687","0.024797","0.027736","0.024163","4.91B","11.55%"
"12/23/2020","0.024821","0.028872","0.029022","0.024147","5.96B","-14.05%"
"12/22/2020","0.028877","0.029264","0.029570","0.027783","4.59B","-1.32%"
"12/21/2020","0.029264","0.031220","0.031881","0.029086","4.10B","-6.22%"
"12/20/2020","0.031206","0.031230","0.032840","0.030509","4.57B","-0.08%"
"12/19/2020","0.031232","0.031080","0.031980","0.030851","2.39B","0.48%"
"12/18/2020","0.031082","0.030756","0.031410","0.030118","3.39B","1.05%"
"12/17/2020","0.030758","0.031431","0.032472","0.030259","5.55B","-2.11%"
"12/16/2020","0.031420","0.029180","0.031420","0.028791","2.84B","7.68%"
"12/15/2020","0.029180","0.029100","0.029495","0.028722","2.20B","0.27%"
"12/14/2020","0.029100","0.029205","0.029224","0.028611","1.36B","-0.37%"
"12/13/2020","0.029209","0.028558","0.029662","0.028459","1.62B","2.29%"
"12/12/2020","0.028556","0.027765","0.028766","0.027679","2.14B","2.83%"
"12/11/2020","0.027771","0.028113","0.028189","0.027405","2.41B","-1.17%"
"12/10/2020","0.028100","0.028696","0.028804","0.027771","2.09B","-2.09%"
"12/09/2020","0.028698","0.027897","0.028847","0.027031","3.70B","2.87%"
"12/08/2020","0.027898","0.030294","0.030294","0.027544","3.06B","-7.89%"
"12/07/2020","0.030287","0.030931","0.030971","0.029937","1.80B","-2.08%"
"12/06/2020","0.030931","0.030557","0.030990","0.030052","2.29B","1.21%"
"12/05/2020","0.030560","0.029459","0.030609","0.029191","2.00B","3.70%"
"12/04/2020","0.029471","0.031662","0.031714","0.029060","3.16B","-6.92%"
"12/03/2020","0.031662","0.031199","0.031932","0.030755","2.16B","1.47%"
"12/02/2020","0.031203","0.030241","0.031319","0.029797","2.80B","3.23%"
"12/01/2020","0.030227","0.032356","0.034201","0.029364","6.71B","-6.59%"
"11/30/2020","0.032358","0.030727","0.033048","0.030263","4.51B","5.33%"
"11/29/2020","0.030720","0.030465","0.031207","0.029603","3.07B","0.83%"
"11/28/2020","0.030468","0.029375","0.031229","0.028639","4.48B","3.72%"
"11/27/2020","0.029374","0.029395","0.030125","0.028131","4.91B","-0.06%"
"11/26/2020","0.029392","0.033056","0.033869","0.027360","10.78B","-11.10%"
"11/25/2020","0.033061","0.035191","0.037395","0.031728","9.10B","-6.05%"
"11/24/2020","0.035189","0.031748","0.039104","0.031509","14.01B","10.82%"
"11/23/2020","0.031755","0.028810","0.031814","0.028363","6.95B","10.21%"
"11/22/2020","0.028813","0.030602","0.030803","0.027390","8.97B","-5.84%"
"11/21/2020","0.030601","0.026308","0.030677","0.026194","9.31B","16.32%"
"11/20/2020","0.026308","0.025824","0.026567","0.025784","3.80B","1.88%"
"11/19/2020","0.025823","0.026932","0.027037","0.025434","2.93B","-4.10%"
"11/18/2020","0.026926","0.026752","0.027235","0.025308","5.86B","0.65%"
"11/17/2020","0.026752","0.025703","0.026852","0.025681","4.01B","4.08%"
"11/16/2020","0.025703","0.025759","0.026072","0.025442","2.46B","-0.18%"
"11/15/2020","0.025750","0.025421","0.026159","0.025346","3.19B","1.31%"
"11/14/2020","0.025418","0.025700","0.025735","0.025266","2.32B","-1.10%"
"11/13/2020","0.025700","0.025102","0.025738","0.024940","2.53B","2.43%"
"11/12/2020","0.025090","0.025169","0.025384","0.024936","2.42B","-0.34%"
"11/11/2020","0.025174","0.024950","0.025432","0.024950","2.12B","0.91%"
"11/10/2020","0.024948","0.024932","0.025450","0.024762","2.31B","0.07%"
"11/09/2020","0.024931","0.025379","0.025680","0.024774","3.00B","-1.75%"
"11/08/2020","0.025376","0.025099","0.025722","0.024879","2.44B","1.11%"
"11/07/2020","0.025097","0.026246","0.026850","0.024644","4.74B","-4.38%"
"11/06/2020","0.026247","0.024989","0.026292","0.024966","3.69B","5.05%"
"11/05/2020","0.024987","0.024287","0.025128","0.024131","2.98B","2.93%"
"11/04/2020","0.024276","0.024504","0.024532","0.023759","2.80B","-0.93%"
"11/03/2020","0.024504","0.024568","0.024603","0.023254","3.54B","-0.26%"
"11/02/2020","0.024568","0.025943","0.026054","0.024517","3.21B","-5.27%"
"11/01/2020","0.025935","0.026123","0.026258","0.025643","1.85B","-0.72%"
"10/31/2020","0.026123","0.025610","0.026872","0.025454","3.58B","2.01%"
"10/30/2020","0.025610","0.026566","0.026671","0.025338","3.38B","-3.60%"
"10/29/2020","0.026567","0.026891","0.027262","0.026441","2.51B","-1.21%"
"10/28/2020","0.026891","0.027007","0.027285","0.026612","2.32B","-0.43%"
"10/27/2020","0.027007","0.026802","0.027140","0.026730","3.60B","0.77%"
"10/26/2020","0.026801","0.026986","0.027479","0.026471","3.64B","-0.68%"
"10/25/2020","0.026985","0.027064","0.027223","0.026688","2.43B","-0.29%"
"10/24/2020","0.027064","0.026695","0.027282","0.026573","2.45B","1.38%"
"10/23/2020","0.026695","0.027112","0.027131","0.026252","3.30B","-1.54%"
"10/22/2020","0.027112","0.026684","0.027484","0.026676","3.66B","1.48%"
"10/21/2020","0.026717","0.026128","0.027770","0.026000","4.45B","2.25%"
"10/20/2020","0.026128","0.025864","0.028933","0.025403","8.29B","1.03%"
"10/19/2020","0.025862","0.025930","0.026138","0.025660","2.88B","-0.26%"
"10/18/2020","0.025930","0.025746","0.026025","0.025666","1.55B","0.72%"
"10/17/2020","0.025745","0.025711","0.026052","0.025553","1.91B","0.14%"
"10/16/2020","0.025709","0.026532","0.026604","0.025548","3.27B","-3.07%"
"10/15/2020","0.026524","0.026754","0.026787","0.026296","2.75B","-0.87%"
"10/14/2020","0.026756","0.026802","0.027172","0.026333","3.29B","-0.18%"
"10/13/2020","0.026803","0.027078","0.027317","0.026533","3.80B","-1.02%"
"10/12/2020","0.027080","0.026564","0.027812","0.025872","5.02B","1.95%"
"10/11/2020","0.026562","0.026441","0.026798","0.026087","3.18B","0.46%"
"10/10/2020","0.026441","0.026261","0.027427","0.026261","3.92B","0.67%"
"10/09/2020","0.026264","0.025707","0.026445","0.025608","4.64B","2.17%"
"10/08/2020","0.025707","0.025518","0.025861","0.025033","3.11B","0.72%"
"10/07/2020","0.025523","0.025565","0.025657","0.025041","3.00B","-0.17%"
"10/06/2020","0.025565","0.026425","0.026581","0.025306","4.00B","-3.25%"
"10/05/2020","0.026423","0.026442","0.026774","0.025951","3.04B","-0.06%"
"10/04/2020","0.026440","0.027193","0.027381","0.025868","3.89B","-2.76%"
"10/03/2020","0.027191","0.025900","0.028471","0.025762","4.02B","4.98%"
"10/02/2020","0.025901","0.025821","0.026155","0.024014","3.19B","0.29%"
"10/01/2020","0.025827","0.026214","0.026747","0.025097","4.41B","-1.47%"
"09/30/2020","0.026212","0.026302","0.026564","0.025792","2.82B","-0.34%"
"09/29/2020","0.026302","0.026367","0.026455","0.025525","3.91B","-0.24%"
"09/28/2020","0.026366","0.026578","0.027131","0.026306","6.59B","-0.78%"
"09/27/2020","0.026573","0.027194","0.027561","0.026007","6.98B","-2.28%"
"09/26/2020","0.027194","0.027129","0.028578","0.026993","5.65B","0.26%"
"09/25/2020","0.027122","0.026263","0.027401","0.025517","8.57B","3.26%"
"09/24/2020","0.026267","0.024848","0.026337","0.024499","3.89B","5.72%"
"09/23/2020","0.024847","0.025019","0.026084","0.024699","8.09B","-0.66%"
"09/22/2020","0.025012","0.024904","0.025460","0.024544","7.19B","0.51%"
"09/21/2020","0.024886","0.026874","0.027468","0.024600","11.23B","-7.40%"
"09/20/2020","0.026874","0.027691","0.027719","0.026417","7.34B","-3.01%"
"09/19/2020","0.027709","0.029059","0.029257","0.027583","7.32B","-4.65%"
"09/18/2020","0.029059","0.028133","0.029818","0.027790","9.73B","3.30%"
"09/17/2020","0.028129","0.026382","0.028404","0.026360","7.19B","6.63%"
"09/16/2020","0.026381","0.027870","0.029383","0.026157","12.86B","-5.34%"
"09/15/2020","0.027869","0.030380","0.030437","0.027541","10.33B","-8.32%"
"09/14/2020","0.030399","0.030642","0.031420","0.030031","7.65B","-0.78%"
"09/13/2020","0.030638","0.032713","0.032780","0.029449","5.91B","-6.34%"
"09/12/2020","0.032712","0.033506","0.033548","0.032065","4.71B","-2.37%"
"09/11/2020","0.033506","0.033002","0.034281","0.031519","6.09B","1.53%"
"09/10/2020","0.033002","0.033960","0.035184","0.032552","5.95B","-2.82%"
"09/09/2020","0.033960","0.035092","0.035767","0.033603","6.35B","-3.23%"
"09/08/2020","0.035092","0.032422","0.035452","0.031603","11.27B","8.27%"
"09/07/2020","0.032411","0.031412","0.032528","0.028410","9.05B","3.18%"
"09/06/2020","0.031412","0.029864","0.032477","0.028047","13.72B","5.16%"
"09/05/2020","0.029871","0.035581","0.036574","0.027433","18.14B","-16.05%"
"09/04/2020","0.035581","0.040510","0.044532","0.031628","27.16B","-12.17%"
"09/03/2020","0.040513","0.034564","0.048035","0.034154","32.26B","17.22%"
"09/02/2020","0.034562","0.034706","0.038185","0.031651","27.43B","-0.42%"
"09/01/2020","0.034706","0.029177","0.035623","0.028245","12.79B","18.95%"
"08/31/2020","0.029178","0.026970","0.029669","0.025807","8.23B","8.13%"
"08/30/2020","0.026984","0.024890","0.028146","0.024889","6.63B","8.41%"
"08/29/2020","0.024890","0.023916","0.025198","0.023720","3.25B","4.08%"
"08/28/2020","0.023916","0.023050","0.024171","0.022688","3.58B","3.76%"
"08/27/2020","0.023050","0.023681","0.024469","0.022111","4.81B","-2.67%"
"08/26/2020","0.023681","0.022981","0.023905","0.022811","4.01B","3.05%"
"08/25/2020","0.022980","0.025111","0.025438","0.022259","4.75B","-8.49%"
"08/24/2020","0.025111","0.024341","0.025679","0.023912","3.01B","3.16%"
"08/23/2020","0.024341","0.025118","0.025260","0.023689","3.18B","-3.09%"
"08/22/2020","0.025118","0.024240","0.025490","0.023340","5.64B","3.63%"
"08/21/2020","0.024239","0.027452","0.027685","0.024014","6.58B","-11.69%"
"08/20/2020","0.027447","0.026481","0.027733","0.026471","6.16B","3.65%"
"08/19/2020","0.026479","0.028766","0.028927","0.025524","11.77B","-7.96%"
"08/18/2020","0.028768","0.030352","0.032456","0.028145","11.88B","-5.22%"
"08/17/2020","0.030352","0.028238","0.031327","0.026803","8.52B","7.48%"
"08/16/2020","0.028238","0.025258","0.028512","0.024109","7.39B","11.80%"
"08/15/2020","0.025258","0.024702","0.025416","0.023653","4.99B","2.25%"
"08/14/2020","0.024702","0.022368","0.025579","0.022368","6.89B","10.44%"
"08/13/2020","0.022367","0.020191","0.022978","0.019612","5.58B","10.78%"
"08/12/2020","0.020191","0.020097","0.020419","0.019065","2.69B","0.47%"
"08/11/2020","0.020097","0.021463","0.021501","0.019459","3.32B","-6.36%"
"08/10/2020","0.021463","0.020447","0.021795","0.020434","4.21B","4.97%"
"08/09/2020","0.020447","0.020460","0.020611","0.020107","2.16B","-0.06%"
"08/08/2020","0.020460","0.019881","0.020556","0.019676","2.30B","2.91%"
"08/07/2020","0.019881","0.020227","0.021098","0.018973","4.63B","-1.71%"
"08/06/2020","0.020227","0.020322","0.020537","0.019927","3.31B","-0.48%"
"08/05/2020","0.020324","0.020385","0.020724","0.020097","3.45B","-0.30%"
"08/04/2020","0.020386","0.019871","0.020660","0.019871","4.04B","2.59%"
"08/03/2020","0.019871","0.019065","0.020107","0.018831","4.08B","4.23%"
"08/02/2020","0.019065","0.020470","0.021283","0.017737","7.01B","-6.86%"
"08/01/2020","0.020470","0.019677","0.020778","0.019424","4.13B","4.05%"
"07/31/2020","0.019674","0.019181","0.019765","0.019010","2.50B","2.57%"
"07/30/2020","0.019181","0.019192","0.019361","0.018691","3.02B","-0.06%"
"07/29/2020","0.019193","0.019093","0.019844","0.018949","4.34B","0.52%"
"07/28/2020","0.019093","0.018719","0.019409","0.018189","4.37B","2.00%"
"07/27/2020","0.018719","0.018527","0.019125","0.017667","4.21B","1.03%"
"07/26/2020","0.018527","0.018783","0.019341","0.018282","3.06B","-1.31%"
"07/25/2020","0.018773","0.017939","0.018811","0.017908","2.37B","4.65%"
"07/24/2020","0.017939","0.017911","0.018264","0.017463","1.90B","0.16%"
"07/23/2020","0.017911","0.017930","0.018053","0.017748","1.68B","-0.10%"
"07/22/2020","0.017929","0.017527","0.017966","0.017356","1.58B","1.98%"
